RCID,PRIM,GRUP,OBJL,RVER,AGEN,FIDN,FIDS,LNAM,LNAM_REFS,FFPT_RIND,CATROD,CONDTN,NATCON,NOBJNM,OBJNAM,STATUS,INFORM,NINFOM,NTXTDS,SCAMAX,SCAMIN,TXTDSC,RECDAT,RECIND,SORDAT,SORIND
2974,2,2,116,1,550,175407871,1080,02260A7482FF0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2975,2,2,116,1,550,175407883,1080,02260A74830B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2976,2,2,116,1,550,175407897,1080,02260A7483190438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2977,2,2,116,1,550,175407912,1080,02260A7483280438,,,,,,,F M 523,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2978,2,2,116,1,550,175407967,1080,02260A74835F0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2979,2,2,116,1,550,175407981,1080,02260A74836D0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2980,2,2,116,1,550,175407994,1080,02260A74837A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2981,2,2,116,1,550,175411468,1080,02260A74910C0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2982,2,2,116,1,550,175411510,1080,02260A7491360438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2983,2,2,116,1,550,175411552,1080,02260A7491600438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2984,2,2,116,1,550,175411565,1080,02260A74916D0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2985,2,2,116,1,550,175411579,1080,02260A74917B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2986,2,2,116,1,550,175411593,1080,02260A7491890438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2987,2,2,116,1,550,175411607,1080,02260A7491970438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2988,2,2,116,1,550,175411620,1080,02260A7491A40438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2989,2,2,116,1,550,175411634,1080,02260A7491B20438,,,,,,,F M 523,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2990,2,2,116,1,550,175411648,1080,02260A7491C00438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2991,2,2,116,1,550,175411662,1080,02260A7491CE0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2992,2,2,116,1,550,175411675,1080,02260A7491DB0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2993,2,2,116,1,550,175411689,1080,02260A7491E90438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2994,2,2,116,1,550,175411703,1080,02260A7491F70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2995,2,2,116,1,550,175411717,1080,02260A7492050438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2996,2,2,116,1,550,175411745,1080,02260A7492210438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2997,2,2,116,1,550,175411934,1080,02260A7492DE0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2998,2,2,116,1,550,175411948,1080,02260A7492EC0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2999,2,2,116,1,550,175411961,1080,02260A7492F90438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3000,2,2,116,1,550,175411975,1080,02260A7493070438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3001,2,2,116,1,550,175412017,1080,02260A7493310438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3002,2,2,116,1,550,175412031,1080,02260A74933F0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3003,2,2,116,1,550,175412045,1080,02260A74934D0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3004,2,2,116,1,550,175412058,1080,02260A74935A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3005,2,2,116,1,550,175412102,1080,02260A7493860438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3006,2,2,116,1,550,175412157,1080,02260A7493BD0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3007,2,2,116,1,550,175412171,1080,02260A7493CB0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3008,2,2,116,1,550,175412184,1080,02260A7493D80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3009,2,2,116,1,550,175412198,1080,02260A7493E60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3010,2,2,116,1,550,175412212,1080,02260A7493F40438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3011,2,2,116,1,550,175412343,1080,02260A7494770438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3012,2,2,116,1,550,175412553,1080,02260A7495490438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3013,2,2,116,1,550,175412631,1080,02260A7495970438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3014,2,2,116,1,550,175412764,1080,02260A74961C0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3015,2,2,116,1,550,175412779,1080,02260A74962B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3016,2,2,116,1,550,175412811,1080,02260A74964B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3017,2,2,116,1,550,175412826,1080,02260A74965A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3018,2,2,116,1,550,175412871,1080,02260A7496870438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3019,2,2,116,1,550,175412977,1080,02260A7496F10438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3020,2,2,116,1,550,175413008,1080,02260A7497100438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3021,2,2,116,1,550,175413022,1080,02260A74971E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3022,2,2,116,1,550,175413037,1080,02260A74972D0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3023,2,2,116,1,550,175413052,1080,02260A74973C0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3024,2,2,116,1,550,175413067,1080,02260A74974B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3025,2,2,116,1,550,175413082,1080,02260A74975A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3026,2,2,116,1,550,175413156,1080,02260A7497A40438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3027,2,2,116,1,550,175413346,1080,02260A7498620438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3028,2,2,116,1,550,175413403,1080,02260A74989B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3029,2,2,116,1,550,175413419,1080,02260A7498AB0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3030,2,2,116,1,550,175413436,1080,02260A7498BC0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3031,2,2,116,1,550,175413452,1080,02260A7498CC0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3032,2,2,116,1,550,175413470,1080,02260A7498DE0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3033,2,2,116,1,550,175413496,1080,02260A7498F80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3034,2,2,116,1,550,175413510,1080,02260A7499060438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3035,2,2,116,1,550,175413524,1080,02260A7499140438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3036,2,2,116,1,550,175413562,1080,02260A74993A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3037,2,2,116,1,550,175413601,1080,02260A7499610438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3038,2,2,116,1,550,175413636,1080,02260A7499840438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3039,2,2,116,1,550,175413676,1080,02260A7499AC0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3040,2,2,116,1,550,175413735,1080,02260A7499E70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3041,2,2,116,1,550,175413813,1080,02260A749A350438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3042,2,2,116,1,550,175413828,1080,02260A749A440438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3043,2,2,116,1,550,175413843,1080,02260A749A530438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3044,2,2,116,1,550,175413876,1080,02260A749A740438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3045,2,2,116,1,550,175413907,1080,02260A749A930438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3046,2,2,116,1,550,175415426,1080,02260A74A0820438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3047,2,2,116,1,550,175415456,1080,02260A74A0A00438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3048,2,2,116,1,550,175415470,1080,02260A74A0AE0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3049,2,2,116,1,550,175415486,1080,02260A74A0BE0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3050,2,2,116,1,550,175415501,1080,02260A74A0CD0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3051,2,2,116,1,550,175415531,1080,02260A74A0EB0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3052,2,2,116,1,550,175415563,1080,02260A74A10B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3053,2,2,116,1,550,175415593,1080,02260A74A1290438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3054,2,2,116,1,550,175415608,1080,02260A74A1380438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3055,2,2,116,1,550,175415623,1080,02260A74A1470438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3056,2,2,116,1,550,175415639,1080,02260A74A1570438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3057,2,2,116,1,550,175415668,1080,02260A74A1740438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3058,2,2,116,1,550,175415683,1080,02260A74A1830438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3059,2,2,116,1,550,175415714,1080,02260A74A1A20438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3060,2,2,116,1,550,175415744,1080,02260A74A1C00438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3061,2,2,116,1,550,175415758,1080,02260A74A1CE0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3062,2,2,116,1,550,175415797,1080,02260A74A1F50438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3063,2,2,116,1,550,175415814,1080,02260A74A2060438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3064,2,2,116,1,550,175415831,1080,02260A74A2170438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3065,2,2,116,1,550,175415847,1080,02260A74A2270438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3066,2,2,116,1,550,175415862,1080,02260A74A2360438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3067,2,2,116,1,550,175415877,1080,02260A74A2450438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3068,2,2,116,1,550,175415938,1080,02260A74A2820438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3069,2,2,116,1,550,175415954,1080,02260A74A2920438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3070,2,2,116,1,550,175415970,1080,02260A74A2A20438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3071,2,2,116,1,550,175416029,1080,02260A74A2DD0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3072,2,2,116,1,550,175416046,1080,02260A74A2EE0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3073,2,2,116,1,550,175416157,1080,02260A74A35D0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3074,2,2,116,1,550,175416191,1080,02260A74A37F0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3075,2,2,116,1,550,175416221,1080,02260A74A39D0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3076,2,2,116,1,550,175416237,1080,02260A74A3AD0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3077,2,2,116,1,550,175417082,1080,02260A74A6FA0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3078,2,2,116,1,550,175417096,1080,02260A74A7080438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3079,2,2,116,1,550,175417123,1080,02260A74A7230438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3080,2,2,116,1,550,175417137,1080,02260A74A7310438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3081,2,2,116,1,550,175417182,1080,02260A74A75E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3082,2,2,116,1,550,175417210,1080,02260A74A77A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3083,2,2,116,1,550,175417437,1080,02260A74A85D0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3084,2,2,116,1,550,175417450,1080,02260A74A86A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3085,2,2,116,1,550,175417507,1080,02260A74A8A30438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3086,2,2,116,1,550,175417520,1080,02260A74A8B00438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3087,2,2,116,1,550,175417535,1080,02260A74A8BF0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3088,2,2,116,1,550,175417564,1080,02260A74A8DC0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3089,2,2,116,1,550,175417577,1080,02260A74A8E90438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3090,2,2,116,1,550,175417634,1080,02260A74A9220438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3091,2,2,116,1,550,175418541,1080,02260A74ACAD0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3092,2,2,116,1,550,175435761,1080,02260A74EFF10438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3093,2,2,116,1,550,175435775,1080,02260A74EFFF0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3094,2,2,116,1,550,175435791,1080,02260A74F00F0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3095,2,2,116,1,550,175435822,1080,02260A74F02E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3096,2,2,116,1,550,175435837,1080,02260A74F03D0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3097,2,2,116,1,550,175435852,1080,02260A74F04C0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3098,2,2,116,1,550,175435868,1080,02260A74F05C0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3099,2,2,116,1,550,175435882,1080,02260A74F06A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3100,2,2,116,1,550,175435939,1080,02260A74F0A30438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3101,2,2,116,1,550,175435956,1080,02260A74F0B40438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3102,2,2,116,1,550,175435991,1080,02260A74F0D70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3103,2,2,116,1,550,175436007,1080,02260A74F0E70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3104,2,2,116,1,550,175436022,1080,02260A74F0F60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3105,2,2,116,1,550,175436070,1080,02260A74F1260438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3106,2,2,116,1,550,175436084,1080,02260A74F1340438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3107,2,2,116,1,550,175436166,1080,02260A74F1860438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3108,2,2,116,1,550,175436182,1080,02260A74F1960438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3109,2,2,116,1,550,175436198,1080,02260A74F1A60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3110,2,2,116,1,550,175436214,1080,02260A74F1B60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3111,2,2,116,1,550,175436230,1080,02260A74F1C60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3112,2,2,116,1,550,175436308,1080,02260A74F2140438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3113,2,2,116,1,550,175436357,1080,02260A74F2450438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3114,2,2,116,1,550,175436390,1080,02260A74F2660438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3115,2,2,116,1,550,175436456,1080,02260A74F2A80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3116,2,2,116,1,550,175436488,1080,02260A74F2C80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3117,2,2,116,1,550,175436503,1080,02260A74F2D70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3118,2,2,116,1,550,175436519,1080,02260A74F2E70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3119,2,2,116,1,550,175436536,1080,02260A74F2F80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3120,2,2,116,1,550,175436551,1080,02260A74F3070438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3121,2,2,116,1,550,175436567,1080,02260A74F3170438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3122,2,2,116,1,550,175436583,1080,02260A74F3270438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3123,2,2,116,1,550,175436599,1080,02260A74F3370438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3124,2,2,116,1,550,175436696,1080,02260A74F3980438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3125,2,2,116,1,550,175436743,1080,02260A74F3C70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3126,2,2,116,1,550,175436806,1080,02260A74F4060438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3127,2,2,116,1,550,175436822,1080,02260A74F4160438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3128,2,2,116,1,550,175436838,1080,02260A74F4260438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3129,2,2,116,1,550,175436854,1080,02260A74F4360438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3130,2,2,116,1,550,175436870,1080,02260A74F4460438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3131,2,2,116,1,550,175436885,1080,02260A74F4550438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3132,2,2,116,1,550,175436900,1080,02260A74F4640438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3133,2,2,116,1,550,175436914,1080,02260A74F4720438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3134,2,2,116,1,550,175436930,1080,02260A74F4820438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3135,2,2,116,1,550,175436964,1080,02260A74F4A40438,,,,,,,F M 523,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3136,2,2,116,1,550,175436996,1080,02260A74F4C40438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3137,2,2,116,1,550,175437026,1080,02260A74F4E20438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3138,2,2,116,1,550,175437057,1080,02260A74F5010438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3139,2,2,116,1,550,175437199,1080,02260A74F58F0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3140,2,2,116,1,550,175437215,1080,02260A74F59F0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3141,2,2,116,1,550,175437261,1080,02260A74F5CD0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3142,2,2,116,1,550,175437294,1080,02260A74F5EE0438,,,,,,,332,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3143,2,2,116,1,550,175437326,1080,02260A74F60E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3144,2,2,116,1,550,175437388,1080,02260A74F64C0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3145,2,2,116,1,550,175437403,1080,02260A74F65B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3146,2,2,116,1,550,175437418,1080,02260A74F66A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3147,2,2,116,1,550,175437433,1080,02260A74F6790438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3148,2,2,116,1,550,175437675,1080,02260A74F76B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3149,2,2,116,1,550,175437690,1080,02260A74F77A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3150,2,2,116,1,550,175437722,1080,02260A74F79A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3151,2,2,116,1,550,175437738,1080,02260A74F7AA0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3152,2,2,116,1,550,175437752,1080,02260A74F7B80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3153,2,2,116,1,550,175437768,1080,02260A74F7C80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3154,2,2,116,1,550,175437831,1080,02260A74F8070438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3155,2,2,116,1,550,175439003,1080,02260A74FC9B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3156,2,2,116,1,550,175439087,1080,02260A74FCEF0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3157,2,2,116,1,550,175439104,1080,02260A74FD000438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3158,2,2,116,1,550,175439136,1080,02260A74FD200438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3159,2,2,116,1,550,175439236,1080,02260A74FD840438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3160,2,2,116,1,550,175439327,1080,02260A74FDDF0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3161,2,2,116,1,550,175448976,1080,02260A7523900438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3162,2,2,116,1,550,175449057,1080,02260A7523E10438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3163,2,2,116,1,550,175449072,1080,02260A7523F00438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3164,2,2,116,1,550,175449086,1080,02260A7523FE0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3165,2,2,116,1,550,175449101,1080,02260A75240D0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3166,2,2,116,1,550,175449116,1080,02260A75241C0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3167,2,2,116,1,550,175449559,1080,02260A7525D70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3168,2,2,116,1,550,175449574,1080,02260A7525E60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3169,2,2,116,1,550,175449894,1080,02260A7527260438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3170,2,2,116,1,550,175449909,1080,02260A7527350438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
3171,2,2,116,1,550,234715351,1133,02260DFD78D7046D,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
