RCID,PRIM,GRUP,OBJL,RVER,AGEN,FIDN,FIDS,LNAM,LNAM_REFS,FFPT_RIND,DRVAL1,DRVAL2,QUASOU,SOUACC,VERDAT,INFORM,NINFOM,NTXTDS,SCAMAX,SCAMIN,TXTDSC,RECDAT,RECIND,SORDAT,SORIND
1154,2,2,42,1,550,115117989,1287,022606DC8FA50507,,,0.91,13.1,,,,,,,,45000,,,,,"US,US"
1155,2,2,42,1,550,115117992,1287,022606DC8FA80507,,,0.91,12.8,,,,,,,,45000,,,,,"US,US"
1156,2,2,42,1,550,115118009,1287,022606DC8FB90507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1157,2,2,42,1,550,115118017,1287,022606DC8FC10507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1158,2,2,42,1,550,115118047,1287,022606DC8FDF0507,,,1.82,11.27,,,,,,,,45000,,,,,"US,US"
1159,2,2,42,1,550,115118058,1287,022606DC8FEA0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1160,2,2,42,1,550,115118065,1287,022606DC8FF10507,,,1.82,3.65,,,,,,,,45000,,,,,"US,US"
1161,2,2,42,1,550,115118211,1287,022606DC90830507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1162,2,2,42,1,550,115118215,1287,022606DC90870507,,,0.91,12.8,,,,,,,,45000,,,,,"US,US"
1163,2,2,42,1,550,115118218,1287,022606DC908A0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1164,2,2,42,1,550,115118222,1287,022606DC908E0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1165,2,2,42,1,550,115118225,1287,022606DC90910507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1166,2,2,42,1,550,115118228,1287,022606DC90940507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1167,2,2,42,1,550,115118231,1287,022606DC90970507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1168,2,2,42,1,550,115118480,1287,022606DC91900507,,,0.91,5.33,,,,,,,,45000,,,,,"US,US"
1169,2,2,42,1,550,115118483,1287,022606DC91930507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1170,2,2,42,1,550,115118486,1287,022606DC91960507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1171,2,2,42,1,550,115118489,1287,022606DC91990507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1172,2,2,42,1,550,115118492,1287,022606DC919C0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1173,2,2,42,1,550,115118495,1287,022606DC919F0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1174,2,2,42,1,550,115118498,1287,022606DC91A20507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1175,2,2,42,1,550,115118502,1287,022606DC91A60507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1176,2,2,42,1,550,115118507,1287,022606DC91AB0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1177,2,2,42,1,550,115118524,1287,022606DC91BC0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1178,2,2,42,1,550,115118528,1287,022606DC91C00507,,,0.91,12.19,,,,,,,,45000,,,,,"US,US"
1179,2,2,42,1,550,115118532,1287,022606DC91C40507,,,0.91,12.19,,,,,,,,45000,,,,,"US,US"
1180,2,2,42,1,550,115118786,1287,022606DC92C20507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1181,2,2,42,1,550,115118790,1287,022606DC92C60507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1182,2,2,42,1,550,115118794,1287,022606DC92CA0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1183,2,2,42,1,550,115118798,1287,022606DC92CE0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1184,2,2,42,1,550,115118801,1287,022606DC92D10507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1185,2,2,42,1,550,115118807,1287,022606DC92D70507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1186,2,2,42,1,550,115118811,1287,022606DC92DB0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1187,2,2,42,1,550,115118814,1287,022606DC92DE0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1188,2,2,42,1,550,115118818,1287,022606DC92E20507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1189,2,2,42,1,550,115118821,1287,022606DC92E50507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1190,2,2,42,1,550,115118825,1287,022606DC92E90507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1191,2,2,42,1,550,115118828,1287,022606DC92EC0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1192,2,2,42,1,550,115118831,1287,022606DC92EF0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1193,2,2,42,1,550,115118835,1287,022606DC92F30507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1194,2,2,42,1,550,115118839,1287,022606DC92F70507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1195,2,2,42,1,550,115118842,1287,022606DC92FA0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1196,2,2,42,1,550,115118846,1287,022606DC92FE0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1197,2,2,42,1,550,115118849,1287,022606DC93010507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1198,2,2,42,1,550,115118853,1287,022606DC93050507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1199,2,2,42,1,550,115118857,1287,022606DC93090507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1200,2,2,42,1,550,115118860,1287,022606DC930C0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1201,2,2,42,1,550,115118863,1287,022606DC930F0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1202,2,2,42,1,550,115118866,1287,022606DC93120507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1203,2,2,42,1,550,115118870,1287,022606DC93160507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1204,2,2,42,1,550,115118874,1287,022606DC931A0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1205,2,2,42,1,550,115118878,1287,022606DC931E0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1206,2,2,42,1,550,115118881,1287,022606DC93210507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1207,2,2,42,1,550,115118884,1287,022606DC93240507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1208,2,2,42,1,550,115118887,1287,022606DC93270507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1209,2,2,42,1,550,115118890,1287,022606DC932A0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1210,2,2,42,1,550,115118894,1287,022606DC932E0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1211,2,2,42,1,550,115118897,1287,022606DC93310507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1212,2,2,42,1,550,115118901,1287,022606DC93350507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1213,2,2,42,1,550,115118905,1287,022606DC93390507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1214,2,2,42,1,550,115118908,1287,022606DC933C0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1215,2,2,42,1,550,115118913,1287,022606DC93410507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1216,2,2,42,1,550,115118917,1287,022606DC93450507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1217,2,2,42,1,550,115118920,1287,022606DC93480507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1218,2,2,42,1,550,115118924,1287,022606DC934C0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1219,2,2,42,1,550,115118927,1287,022606DC934F0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1220,2,2,42,1,550,115118930,1287,022606DC93520507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1221,2,2,42,1,550,115118933,1287,022606DC93550507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1222,2,2,42,1,550,115118936,1287,022606DC93580507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1223,2,2,42,1,550,115118939,1287,022606DC935B0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1224,2,2,42,1,550,115118943,1287,022606DC935F0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1225,2,2,42,1,550,115118946,1287,022606DC93620507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1226,2,2,42,1,550,115118950,1287,022606DC93660507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1227,2,2,42,1,550,115118953,1287,022606DC93690507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1228,2,2,42,1,550,115118957,1287,022606DC936D0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1229,2,2,42,1,550,115118961,1287,022606DC93710507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1230,2,2,42,1,550,115118964,1287,022606DC93740507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1231,2,2,42,1,550,115118967,1287,022606DC93770507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1232,2,2,42,1,550,115118970,1287,022606DC937A0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1233,2,2,42,1,550,115118973,1287,022606DC937D0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1234,2,2,42,1,550,115118976,1287,022606DC93800507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1235,2,2,42,1,550,115118979,1287,022606DC93830507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1236,2,2,42,1,550,115118983,1287,022606DC93870507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1237,2,2,42,1,550,115118987,1287,022606DC938B0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1238,2,2,42,1,550,115118990,1287,022606DC938E0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1239,2,2,42,1,550,115118993,1287,022606DC93910507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1240,2,2,42,1,550,115118996,1287,022606DC93940507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1241,2,2,42,1,550,115118999,1287,022606DC93970507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1242,2,2,42,1,550,115119002,1287,022606DC939A0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1243,2,2,42,1,550,115119005,1287,022606DC939D0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1244,2,2,42,1,550,115119009,1287,022606DC93A10507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1245,2,2,42,1,550,115119013,1287,022606DC93A50507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1246,2,2,42,1,550,115119016,1287,022606DC93A80507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1247,2,2,42,1,550,115119019,1287,022606DC93AB0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1248,2,2,42,1,550,115119022,1287,022606DC93AE0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1249,2,2,42,1,550,115119026,1287,022606DC93B20507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1250,2,2,42,1,550,115119029,1287,022606DC93B50507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1251,2,2,42,1,550,115119032,1287,022606DC93B80507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1252,2,2,42,1,550,115119036,1287,022606DC93BC0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1253,2,2,42,1,550,115119039,1287,022606DC93BF0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1254,2,2,42,1,550,115119043,1287,022606DC93C30507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1255,2,2,42,1,550,115119046,1287,022606DC93C60507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1256,2,2,42,1,550,115119049,1287,022606DC93C90507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1257,2,2,42,1,550,115119052,1287,022606DC93CC0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1258,2,2,42,1,550,115119055,1287,022606DC93CF0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1259,2,2,42,1,550,115119058,1287,022606DC93D20507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1260,2,2,42,1,550,115119061,1287,022606DC93D50507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1261,2,2,42,1,550,115119065,1287,022606DC93D90507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1262,2,2,42,1,550,115119068,1287,022606DC93DC0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1263,2,2,42,1,550,115119072,1287,022606DC93E00507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1264,2,2,42,1,550,115119078,1287,022606DC93E60507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1265,2,2,42,1,550,115119081,1287,022606DC93E90507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1266,2,2,42,1,550,115119084,1287,022606DC93EC0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1267,2,2,42,1,550,115119087,1287,022606DC93EF0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1268,2,2,42,1,550,115119090,1287,022606DC93F20507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1269,2,2,42,1,550,115119093,1287,022606DC93F50507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1270,2,2,42,1,550,115119168,1287,022606DC94400507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1271,2,2,42,1,550,115119171,1287,022606DC94430507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1272,2,2,42,1,550,115119174,1287,022606DC94460507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1273,2,2,42,1,550,115119185,1287,022606DC94510507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1274,2,2,42,1,550,115119188,1287,022606DC94540507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1275,2,2,42,1,550,115119192,1287,022606DC94580507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1276,2,2,42,1,550,115119196,1287,022606DC945C0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1277,2,2,42,1,550,115119200,1287,022606DC94600507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1278,2,2,42,1,550,115119223,1287,022606DC94770507,,,0.91,5.18,,,,,,,,45000,,,,,"US,US"
1279,2,2,42,1,550,115119226,1287,022606DC947A0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1280,2,2,42,1,550,115119229,1287,022606DC947D0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1281,2,2,42,1,550,115119232,1287,022606DC94800507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1282,2,2,42,1,550,115119235,1287,022606DC94830507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1283,2,2,42,1,550,115119238,1287,022606DC94860507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1284,2,2,42,1,550,115119241,1287,022606DC94890507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1285,2,2,42,1,550,115119290,1287,022606DC94BA0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1286,2,2,42,1,550,115119297,1287,022606DC94C10507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1287,2,2,42,1,550,115119300,1287,022606DC94C40507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1288,2,2,42,1,550,115119306,1287,022606DC94CA0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1289,2,2,42,1,550,115119313,1287,022606DC94D10507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1290,2,2,42,1,550,115119318,1287,022606DC94D60507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1291,2,2,42,1,550,115119329,1287,022606DC94E10507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1292,2,2,42,1,550,115119335,1287,022606DC94E70507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1293,2,2,42,1,550,115119341,1287,022606DC94ED0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1294,2,2,42,1,550,115119345,1287,022606DC94F10507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1295,2,2,42,1,550,115119348,1287,022606DC94F40507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1296,2,2,42,1,550,115119352,1287,022606DC94F80507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1297,2,2,42,1,550,115119355,1287,022606DC94FB0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1298,2,2,42,1,550,115119358,1287,022606DC94FE0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1299,2,2,42,1,550,115119377,1287,022606DC95110507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1300,2,2,42,1,550,115119381,1287,022606DC95150507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1301,2,2,42,1,550,115119384,1287,022606DC95180507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1302,2,2,42,1,550,115119388,1287,022606DC951C0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1303,2,2,42,1,550,115119391,1287,022606DC951F0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1304,2,2,42,1,550,115119395,1287,022606DC95230507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1305,2,2,42,1,550,115119398,1287,022606DC95260507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1306,2,2,42,1,550,115119402,1287,022606DC952A0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1307,2,2,42,1,550,115119405,1287,022606DC952D0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1308,2,2,42,1,550,115119408,1287,022606DC95300507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1309,2,2,42,1,550,115119411,1287,022606DC95330507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1310,2,2,42,1,550,115119415,1287,022606DC95370507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1311,2,2,42,1,550,115119418,1287,022606DC953A0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1312,2,2,42,1,550,115119421,1287,022606DC953D0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1313,2,2,42,1,550,115119425,1287,022606DC95410507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1314,2,2,42,1,550,115119429,1287,022606DC95450507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1315,2,2,42,1,550,115119432,1287,022606DC95480507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1316,2,2,42,1,550,115119435,1287,022606DC954B0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1317,2,2,42,1,550,115119438,1287,022606DC954E0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1318,2,2,42,1,550,115119442,1287,022606DC95520507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1319,2,2,42,1,550,115119445,1287,022606DC95550507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1320,2,2,42,1,550,115119448,1287,022606DC95580507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1321,2,2,42,1,550,115119451,1287,022606DC955B0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1322,2,2,42,1,550,115119454,1287,022606DC955E0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1323,2,2,42,1,550,115119457,1287,022606DC95610507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1324,2,2,42,1,550,115119460,1287,022606DC95640507,,,1.82,2.43,,,,,,,,45000,,,,,"US,US"
1325,2,2,42,1,550,115119463,1287,022606DC95670507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1326,2,2,42,1,550,115119470,1287,022606DC956E0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1327,2,2,42,1,550,115119474,1287,022606DC95720507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1328,2,2,42,1,550,115119482,1287,022606DC957A0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1329,2,2,42,1,550,115119485,1287,022606DC957D0507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1330,2,2,42,1,550,115119490,1287,022606DC95820507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1331,2,2,42,1,550,115119495,1287,022606DC95870507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1332,2,2,42,1,550,115119501,1287,022606DC958D0507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1333,2,2,42,1,550,115119506,1287,022606DC95920507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1334,2,2,42,1,550,115119509,1287,022606DC95950507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1335,2,2,42,1,550,115119512,1287,022606DC95980507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1336,2,2,42,1,550,115119514,1287,022606DC959A0507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1337,2,2,42,1,550,115119517,1287,022606DC959D0507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1338,2,2,42,1,550,115119519,1287,022606DC959F0507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1339,2,2,42,1,550,115119525,1287,022606DC95A50507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1340,2,2,42,1,550,115119529,1287,022606DC95A90507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1341,2,2,42,1,550,115119536,1287,022606DC95B00507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1342,2,2,42,1,550,115119542,1287,022606DC95B60507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1343,2,2,42,1,550,115119545,1287,022606DC95B90507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1344,2,2,42,1,550,115119549,1287,022606DC95BD0507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1345,2,2,42,1,550,115119552,1287,022606DC95C00507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1346,2,2,42,1,550,115119554,1287,022606DC95C20507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1347,2,2,42,1,550,115119558,1287,022606DC95C60507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1348,2,2,42,1,550,115119561,1287,022606DC95C90507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1349,2,2,42,1,550,115119565,1287,022606DC95CD0507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1350,2,2,42,1,550,115119567,1287,022606DC95CF0507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1351,2,2,42,1,550,115119570,1287,022606DC95D20507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1352,2,2,42,1,550,115119575,1287,022606DC95D70507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1353,2,2,42,1,550,115119578,1287,022606DC95DA0507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1354,2,2,42,1,550,115119581,1287,022606DC95DD0507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1355,2,2,42,1,550,115119584,1287,022606DC95E00507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1356,2,2,42,1,550,115119587,1287,022606DC95E30507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1357,2,2,42,1,550,115119590,1287,022606DC95E60507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1358,2,2,42,1,550,115119593,1287,022606DC95E90507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1359,2,2,42,1,550,115119599,1287,022606DC95EF0507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1360,2,2,42,1,550,115119607,1287,022606DC95F70507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1361,2,2,42,1,550,115119610,1287,022606DC95FA0507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1362,2,2,42,1,550,115119618,1287,022606DC96020507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1363,2,2,42,1,550,115119624,1287,022606DC96080507,,,-0.51,2.43,,,,,,,,45000,,,,,"US,US"
1364,2,2,42,1,550,115119634,1287,022606DC96120507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1365,2,2,42,1,550,115119637,1287,022606DC96150507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1366,2,2,42,1,550,115119640,1287,022606DC96180507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1367,2,2,42,1,550,115119690,1287,022606DC964A0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1368,2,2,42,1,550,115119693,1287,022606DC964D0507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1369,2,2,42,1,550,115119709,1287,022606DC965D0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1370,2,2,42,1,550,115119712,1287,022606DC96600507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1371,2,2,42,1,550,115119843,1287,022606DC96E30507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1372,2,2,42,1,550,115120206,1287,022606DC984E0507,,,3.65,12.8,,,,,,,,45000,,,,,"US,US"
1373,2,2,42,1,550,115120275,1287,022606DC98930507,,,1.52,12.8,,,,,,,,45000,,,,,"US,US"
1374,2,2,42,1,550,115120278,1287,022606DC98960507,,,1.52,11.27,,,,,,,,45000,,,,,"US,US"
1375,2,2,42,1,550,115120316,1287,022606DC98BC0507,,,5.48,5.79,,,,,,,,45000,,,,,"US,US"
1376,2,2,42,1,550,115120320,1287,022606DC98C00507,,,3.65,12.19,,,,,,,,45000,,,,,"US,US"
1377,2,2,42,1,550,115120327,1287,022606DC98C70507,,,5.18,5.79,,,,,,,,45000,,,,,"US,US"
1378,2,2,42,1,550,115120332,1287,022606DC98CC0507,,,5.33,5.79,,,,,,,,45000,,,,,"US,US"
1379,2,2,42,1,550,115120336,1287,022606DC98D00507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1380,2,2,42,1,550,115120339,1287,022606DC98D30507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1381,2,2,42,1,550,115120346,1287,022606DC98DA0507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1382,2,2,42,1,550,115120352,1287,022606DC98E00507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1383,2,2,42,1,550,115120356,1287,022606DC98E40507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1384,2,2,42,1,550,115120359,1287,022606DC98E70507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1385,2,2,42,1,550,115120364,1287,022606DC98EC0507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1386,2,2,42,1,550,115120371,1287,022606DC98F30507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1387,2,2,42,1,550,115120374,1287,022606DC98F60507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1388,2,2,42,1,550,115120377,1287,022606DC98F90507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1389,2,2,42,1,550,115120380,1287,022606DC98FC0507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
